date,home_team,away_team,home_elo_pre,away_elo_pre,home_elo_post,away_elo_post,result,neutral,match_importance,elo_diff
1985-02-27,Uruguay,Peru,1727.9618109931394,1554.0043981332235,1727.9618109931394,1554.0043981332235,DRAW,False,FRIENDLY,173.95741285991585
1985-02-28,Paraguay,Colombia,1559.7389070727256,1427.8687338678121,1546.5697940282976,1441.0378469122402,AWAY_WIN,False,FRIENDLY,131.8701732049135
1985-03-01,Brunei,China PR,1257.9456877831815,1701.9242847932192,1254.4673032343223,1705.4026693420783,AWAY_WIN,True,QUALIFICATION,-443.9785970100377
1985-03-02,Nepal,South Korea,1311.061084243688,1767.9901830277677,1307.317558618402,1771.7337086530536,AWAY_WIN,False,QUALIFICATION,-456.92909878407977
1985-03-03,Ecuador,Chile,1238.5782171927774,1615.3324933115568,1238.5782171927774,1615.3324933115568,DRAW,False,QUALIFICATION,-376.75427611877944
1985-03-03,Dominica,Cayman Islands,1368.681165301734,1500.0,1380.013076622604,1488.6680886791298,HOME_WIN,False,QUALIFICATION,-131.31883469826607
1985-03-03,Antigua and Barbuda,Guadeloupe,1422.179305096596,1484.132684589638,1410.6480600293394,1495.6639296568947,AWAY_WIN,False,QUALIFICATION,-61.95337949304212
1985-03-03,Madagascar,Zimbabwe,1508.9335699918438,1530.0738943615213,1496.2161498647313,1542.7913144886338,AWAY_WIN,False,QUALIFICATION,-21.1403243696775
1985-03-03,Honduras,Suriname,1581.9710562416262,1565.410682420087,1581.9710562416262,1565.410682420087,DRAW,False,OTHER,16.560373821539315
1985-03-03,Grenada,Trinidad and Tobago,1527.1329082367974,1579.2479928271837,1499.6849640986325,1606.6959369653487,AWAY_WIN,False,QUALIFICATION,-52.11508459038623
1985-03-05,Ivory Coast,DR Congo,1599.5264489931976,1600.3823437732472,1602.529751942149,1597.3790408242958,HOME_WIN,False,FRIENDLY,-0.8558947800495389
1985-03-06,Costa Rica,Guatemala,1627.356398197831,1543.2164438072748,1630.7486112833074,1539.8242307217984,HOME_WIN,False,FRIENDLY,84.13995439055611
1985-03-06,Honduras,Suriname,1581.9710562416262,1565.410682420087,1586.6605914033526,1560.7211472583606,HOME_WIN,False,OTHER,16.560373821539315
1985-03-08,Algeria,Mauritania,1734.889417203378,1305.5679392373386,1737.0788803194985,1303.378476121218,HOME_WIN,False,QUALIFICATION,429.3214779660393
1985-03-08,Libya,Sudan,1575.0484418762478,1508.2034931177864,1588.412768302448,1494.8391666915861,HOME_WIN,False,QUALIFICATION,66.84494875846144
1985-03-08,Saint Vincent and the Grenadines,Canada,1567.0524605250353,1486.1587959198928,1560.9047809438225,1492.3064755011055,AWAY_WIN,False,FRIENDLY,80.89366460514248
1985-03-09,Peru,Chile,1554.0043981332235,1615.3324933115568,1554.0043981332235,1615.3324933115568,DRAW,False,FRIENDLY,-61.32809517833334
1985-03-10,El Salvador,Honduras,1513.8249684920456,1586.6605914033526,1506.352658642819,1594.1329012525791,AWAY_WIN,False,OTHER,-72.83562291130693
1985-03-10,French Guiana,Guyana,1449.0381991064914,1359.996803603723,1433.48305194605,1375.5519507641645,AWAY_WIN,False,QUALIFICATION,89.04139550276841
1985-03-10,Malaysia,South Korea,1522.825212146011,1771.7337086530536,1537.4243980761041,1757.1345227229604,HOME_WIN,False,QUALIFICATION,-248.90849650704263
1985-03-10,Trinidad and Tobago,Canada,1606.6959369653487,1492.3064755011055,1600.253496682562,1498.7489157838922,AWAY_WIN,False,FRIENDLY,114.38946146424314
1985-03-10,Uruguay,Ecuador,1727.9618109931394,1238.5782171927774,1728.638094305456,1237.9019338804608,HOME_WIN,False,QUALIFICATION,489.38359380036195
1985-03-12,Algeria,German DR,1737.0788803194985,1707.4025489588585,1737.0788803194985,1707.4025489588585,DRAW,False,FRIENDLY,29.676331360640006
1985-03-13,Greece,Italy,1446.6815424835545,1865.2513081904897,1446.6815424835545,1865.2513081904897,DRAW,False,FRIENDLY,-418.5697657069352
1985-03-13,Jamaica,Canada,1336.038993731537,1498.7489157838922,1336.038993731537,1498.7489157838922,DRAW,False,FRIENDLY,-162.7099220523553
1985-03-14,Honduras,El Salvador,1594.1329012525791,1506.352658642819,1594.1329012525791,1506.352658642819,DRAW,False,OTHER,87.78024260976008
1985-03-15,Indonesia,Thailand,1353.8334090311803,1488.690214885138,1365.2702407971947,1477.2533831191236,HOME_WIN,False,QUALIFICATION,-134.85680585395767
1985-03-15,Jordan,Qatar,1396.3313613140958,1534.1790095702115,1407.8567224929313,1522.653648391376,HOME_WIN,False,QUALIFICATION,-137.8476482561157
1985-03-16,Nepal,Malaysia,1307.317558618402,1537.4243980761041,1307.317558618402,1537.4243980761041,DRAW,False,QUALIFICATION,-230.1068394577021
1985-03-17,Chile,Ecuador,1615.3324933115568,1237.9019338804608,1618.2382737616101,1234.9961534304075,HOME_WIN,False,QUALIFICATION,377.43055943109607
1985-03-17,French Guiana,Suriname,1433.48305194605,1560.7211472583606,1423.8992938958047,1570.3049053086058,AWAY_WIN,False,QUALIFICATION,-127.23809531231063
1985-03-17,Jamaica,Canada,1336.038993731537,1498.7489157838922,1336.038993731537,1498.7489157838922,DRAW,False,FRIENDLY,-162.7099220523553
1985-03-18,Indonesia,Bangladesh,1365.2702407971947,1362.1982923819396,1376.9991750676775,1350.4693581114568,HOME_WIN,False,QUALIFICATION,3.071948415255065
1985-03-21,Costa Rica,Canada,1630.7486112833074,1498.7489157838922,1632.4807981608128,1497.0167289063868,HOME_WIN,False,FRIENDLY,131.9996954994151
1985-03-21,Indonesia,India,1376.9991750676775,1342.217508903249,1383.5538164163513,1335.662867554575,HOME_WIN,False,QUALIFICATION,34.78166616442854
1985-03-21,Japan,North Korea,1629.805050413564,1654.2817053362046,1637.9771160726966,1646.109639677072,HOME_WIN,False,QUALIFICATION,-24.47665492264059
1985-03-21,Peru,Ecuador,1554.0043981332235,1234.9961534304075,1554.6886325344572,1234.3119190291739,HOME_WIN,False,FRIENDLY,319.008244702816
1985-03-22,Mauritania,Algeria,1303.378476121218,1737.0788803194985,1303.378476121218,1737.0788803194985,DRAW,False,QUALIFICATION,-433.70040419828047
1985-03-22,Syria,Kuwait,1446.6679507626263,1659.275022531768,1460.3217484481158,1645.6212248462784,HOME_WIN,False,QUALIFICATION,-212.6070717691416
1985-03-23,Thailand,Bangladesh,1477.2533831191236,1350.4693581114568,1486.1220028637147,1341.6007383668657,HOME_WIN,False,QUALIFICATION,126.78402500766674
1985-03-23,Zimbabwe,Madagascar,1542.7913144886338,1496.2161498647313,1555.2989323771226,1483.7085319762425,HOME_WIN,False,QUALIFICATION,46.57516462390254
1985-03-23,Alderney,Jersey,1211.2198409216458,1676.682552408372,1207.3234558177055,1680.5789375123122,AWAY_WIN,False,OTHER,-465.4627114867262
1985-03-23,Zambia,Malawi,1705.9409214157968,1589.0929036729738,1705.9409214157968,1589.0929036729738,DRAW,False,FRIENDLY,116.848017742823
1985-03-24,Brunei,Philippines,1254.4673032343223,1156.4071845228962,1258.4980475451425,1152.376440212076,HOME_WIN,False,FRIENDLY,98.06011871142618
1985-03-24,Chile,Uruguay,1618.2382737616101,1728.638094305456,1635.2105837245176,1711.6657843425485,HOME_WIN,False,QUALIFICATION,-110.39982054384586
1985-03-24,Costa Rica,Canada,1632.4807981608128,1497.0167289063868,1632.4807981608128,1497.0167289063868,DRAW,False,FRIENDLY,135.46406925442602
1985-03-24,Guyana,Suriname,1375.5519507641645,1570.3049053086058,1367.9220102224374,1577.934845850333,AWAY_WIN,False,QUALIFICATION,-194.7529545444413
1985-03-24,Saint Vincent and the Grenadines,Grenada,1560.9047809438225,1499.6849640986325,1572.6876995191367,1487.9020455233183,HOME_WIN,False,QUALIFICATION,61.21981684519005
1985-03-25,Zambia,Malawi,1705.9409214157968,1589.0929036729738,1705.9409214157968,1589.0929036729738,DRAW,False,FRIENDLY,116.848017742823
1985-03-26,England,Republic of Ireland,1897.3889683617792,1547.7134584830565,1897.9702105152944,1547.1322163295413,HOME_WIN,False,FRIENDLY,349.6755098787228
1985-03-26,Thailand,India,1486.1220028637147,1335.662867554575,1486.1220028637147,1335.662867554575,DRAW,False,QUALIFICATION,150.45913530913958
1985-03-27,Yugoslavia,Luxembourg,1664.077748579002,1061.7880328970214,1664.436395157705,1061.4293863183184,HOME_WIN,False,QUALIFICATION,602.2897156819806
1985-03-27,Germany,Malta,1918.313044529264,1252.4222684935992,1919.0149261131446,1251.7203869097186,HOME_WIN,False,QUALIFICATION,665.8907760356649
1985-03-27,Romania,Poland,1626.3843678194598,1810.2171849566691,1626.3843678194598,1810.2171849566691,DRAW,False,FRIENDLY,-183.8328171372093
1985-03-27,Switzerland,Czechoslovakia,1547.9826699079258,1730.1726099026516,1556.1052300564504,1722.050049754127,HOME_WIN,False,FRIENDLY,-182.18993999472582
1985-03-27,Scotland,Wales,1714.986778774156,1594.4017051953247,1698.7524381841008,1610.6360457853798,AWAY_WIN,False,QUALIFICATION,120.58507357883127
1985-03-27,Spain,Northern Ireland,1727.1163454063612,1602.785912150357,1727.1163454063612,1602.785912150357,DRAW,False,FRIENDLY,124.3304332560042
1985-03-27,Russia,Austria,1878.8017047223466,1703.8405737705314,1881.0481313625132,1701.5941471303647,HOME_WIN,False,FRIENDLY,174.96113095181522
1985-03-27,Belgium,Greece,1669.4200318643714,1446.6815424835545,1673.867959490809,1442.233614857117,HOME_WIN,False,QUALIFICATION,222.73848938081687
1985-03-28,Albania,Turkey,1324.0112535426886,1397.9355034274524,1324.0112535426886,1397.9355034274524,DRAW,False,FRIENDLY,-73.92424988476387
1985-03-29,Egypt,Cameroon,1646.4213059851058,1697.9190079714197,1652.0987080832062,1692.2416058733193,HOME_WIN,False,FRIENDLY,-51.497701986313814
1985-03-29,Libya,Tunisia,1588.412768302448,1668.25987385739,1603.937153187558,1652.73548897228,HOME_WIN,False,QUALIFICATION,-79.84710555494189
1985-03-29,Thailand,Indonesia,1486.1220028637147,1383.5538164163513,1470.2676118890474,1399.4082073910185,AWAY_WIN,False,QUALIFICATION,102.56818644736336
1985-03-29,Jordan,Iraq,1407.8567224929313,1778.0231369353326,1404.2315056610694,1781.6483537671945,AWAY_WIN,False,QUALIFICATION,-370.1664144424012
1985-03-29,Yemen DPR,Bahrain,1432.980860929096,1383.4439592259343,1403.7510444042903,1412.67377575074,AWAY_WIN,False,QUALIFICATION,49.536901703161675
1985-03-29,Yemen,Syria,1268.3601169569802,1460.3217484481158,1263.186456338164,1465.495409066932,AWAY_WIN,True,QUALIFICATION,-191.96163149113568
1985-03-29,Panama,Guatemala,1253.9026653774495,1539.8242307217984,1253.9026653774495,1539.8242307217984,DRAW,False,FRIENDLY,-285.9215653443489
1985-03-30,Bangladesh,India,1341.6007383668657,1335.662867554575,1328.1280068846224,1349.1355990368183,AWAY_WIN,False,QUALIFICATION,5.937870812290612
1985-03-31,Congo,DR Congo,1535.1059669342023,1597.3790408242958,1512.0623851361431,1620.422622622355,AWAY_WIN,False,QUALIFICATION,-62.27307389009343
1985-03-31,Ghana,Guinea,1724.8118271333908,1543.867971620518,1724.8118271333908,1543.867971620518,DRAW,False,QUALIFICATION,180.94385551287291
1985-03-31,Angola,Algeria,1524.327031353697,1737.0788803194985,1524.327031353697,1737.0788803194985,DRAW,False,QUALIFICATION,-212.7518489658014
1985-03-31,Ecuador,Uruguay,1234.3119190291739,1711.6657843425485,1230.9411773472423,1715.03652602448,AWAY_WIN,False,QUALIFICATION,-477.3538653133746
1985-03-31,Egypt,Cameroon,1652.0987080832062,1692.2416058733193,1655.5480937698565,1688.792220186669,HOME_WIN,False,FRIENDLY,-40.14289779011301
1985-03-31,Kuwait,Iceland,1645.6212248462784,1344.1512008934637,1645.6212248462784,1344.1512008934637,DRAW,False,FRIENDLY,301.4700239528147
